"id","name","lon","lat"
"92061069",Station MENDELU - parkovací stání,16.616333,49.209474
"2685262",Station Veturilko - Park Bródnowski,21.040539,52.292418
"56125354",Station Čechova,14.905789,50.422565
"349450",Station Bellgrove Railway Station (North) - ELECTRIC ,-4.224511,55.858123
"127960199",Station Sültenfuss,6.859346,51.45088
"209075333",Station Amazon Logistics DTM3,7.505471,51.533039
"17557746",Station Bracka / Gliwicka ,18.989249,50.267583
"27579334",Station JIH-F. Formana,18.251941,49.770918
"2721971",Station Strandbad Klagenfurt,14.255978,46.619571
"29411677",Station Beroun - Obchodní zóna,14.060011,49.958288
"18803347",Station Letní kino,18.416471,49.784246
"205466029",Station virtuell - Weißenhöher Straße/Minsker Straße,13.557342,52.507443
"138064981",Station virtuell - U Turmstraße (Stromstraße),13.343443,52.526464
"122428416",Station Sömmerringstraße,8.681221,50.12376
"44544904",Station Písek - parkoviště za Kozlovnou,14.144259,49.308735
"47320754",Station MOAP-Prokešovo náměstí u kavárny,18.29015,49.84103
"10194405",Station Biblioteka,19.825147,51.740084
"6105492",Station Martin-Gropius-Bau,13.382227,52.507285
"205895086",Station  Alterszentrum Höchweid,8.3516,47.085378
"152248587",Station Ginnheim,8.6438,50.145374
"37056044",Station Adolf-Kolping-Platz,7.188611,50.80525
"77054733",Station Arkadenplatz,12.170799,47.582313
"162245103",Station Česká Třebová - Prodejna Lidl,16.44107,49.911177
"41630763",Station Friedrich-Wilhelms-Hütte,7.158355,50.802222
"84740854",Station Seabrook Orchards,-3.479555,50.693698
"29620221",Station KTBS - Leopolda,19.042694,50.27084
"10437873",Station Bahnhof Alpnach Dorf/Bahnhofplatz,8.275521,46.940839
"41631192",Station S. K. Neumanna,18.34788,49.69922
"50811621",Station Mechernich-Nord - Dietrich-Bonhoeffer-Haus,6.65588,50.596423
"16341025",Station Komandorska / Kamienna,17.0235,51.09009
"13410800",Station SV-Hruška Svinov *(navíc 15min na odjezd),18.196559,49.814955
"391395",Station Zielona,16.935301,52.404347
"12993690",Station Bensberger Straße,7.044822,51.027934
"107236563",Station KinoDatsche,12.321425,51.323876
"139958012",Station virtuell - Varnhagenenstraße/Kuglerstraße,13.424407,52.550843
"25115971",Station Köpenicker Landstraße/Baumschulenstraße,13.491266,52.469456
"27579244",Station JIH-Dakota,18.245443,49.782962
"176118848",Station Mitrovická,18.276638,49.742164
"43828400",Station Schiffbrückenplatz,9.661167,54.304861
"198099383",Station virtuell - Kurfürstendamm/Schlüterstraße,13.316572,52.500976
"67768",Station Hauptbahnhof - Vorplatz,8.384296,51.907369
"3164793",Station Str. des 17. Juni,13.326504,52.513071
"36678826",Station GEBAG Quartier Lehrerstraße,6.80289,51.49601
"47280214",Station ul. Filaretów / ul. Fantastyczna,22.52527,51.22777
"41111420",Station STB-Na Honculi,18.193211,49.773711
"27579895",Station MAR-Chemická - točna,18.229962,49.833472
"10047011",Station Badesee / Sportzentrum,8.613196,49.514473
"38968548",Station Odmut,17.918763,44.194926
"42514032",Station SMARTbike - Maternus Kliniken,8.786107,52.196165
"31475534",Station Springburn Railway Station,-4.230428,55.882232
"199865661",Station Náměstí Boženy Němcové,15.186032,50.725787
"606745",Station Walnut Tree - Lichfield Down South,-0.69534,52.01529
"67299357",Station Fegetasche,10.449126,54.153731
"44242604",Station Písek - Šafaříkova/Erbenova (vysazená plocha u restaurace),14.147698,49.313632
"28423147",Station Jardín,-101.00247,22.14394
"46618",Station Petronell - Carnuntum / Bahnhof,16.86757,48.105927
"29258347",Station Plantowa,20.793915,52.156829
"161843676",Station virtuell - Sewanstraße/Volkradstraße,13.504673,52.49432
"165064318",Station virtuell - M Schalkauer Straße (Landsberger Allee),13.50971,52.535109
"90236448",Station Stary Rynek,22.08072,53.179
"138314126",Station virtuell - Rathaus Pankow (Breite Straße),13.410456,52.57099
"160431279","Station Bergheim, Glessen, Zum Gut Neuhof",6.749903,50.965605
"17631806",Station Wellingdorf Stadtteilzentrum,10.183028,54.326139
"103587074",Station Edelsinnstraße,16.310926,48.170578
"20756620",Station Titanic Belfast Met,-5.911299,54.605713
"1347795",Station Krzywoustego - CH Kupiec,14.54295,53.42624
"41111486",Station NB-Mitrovice,18.271412,49.746269
"60670647",Station VIA BRAMBILLA - OSPEDALE PAPA GIOVANNI XXIII,9.63884,45.68744
"48869497",Station 08 PLAZA JUAN DE AUSTRIA,-5.571049,42.609441
"56853484",Station P3 - Bořivojova – Jagellonská,14.454741,50.07963
"2432681",Station Parkplatz Wildenbruch,13.0622,52.285108
"13022178",Station Wspólna,16.912808,52.377452
"43770566",Station Rychnov - Masarykova - Sibiř,16.283826,50.168284
"163290471",Station ULPGC - Polivalente I,-15.45245,28.07984
"77080269",Station DJH - Jugendherberge Wismar 57122,11.438704,53.889291
"20815191",Station The Philog - Whitchurch,-3.2049,51.5094
"13361487",Station MOAP-Prokešovo náměstí -Moravskoslezská vědecká knihovna,18.290965,49.841186
"138044446",Station virtuell - Greifswalder Straße/Chodowieckistraße,13.424977,52.540906
"27619961",Station Jakubské náměstí,16.608866,49.196597
"120948697",Station Českobratrská,17.25522,49.58369
"74688911",Station Palkovická 2205,18.3338,49.66075
"140071941",Station virtuell - Föhrer Straße/Buchstraße,13.346867,52.54019
"94506325",Station Seestadt U,16.50795,48.224794
"136065517",Station Alterszentrum St. Martin,8.11218,47.173874
"66403",Station Bahnhof Schmollensee 5519,14.077938,53.982644
"136312663",Station virtuell - U Weinmeisterstraße (Ost),13.407362,52.523599
"131493789",Station virtuell - Zum Langen Jammer/August-Lindemann-Straße,13.463431,52.521725
"3167706",Station Warschauer Str.,13.444991,52.503377
"78684741",Station Nádraží ČD (+15 minut na příjezd),15.798081,50.413948
"203631798",Station virtuell - Mecklenburgische Straße/Rudolf-Mosse-Straße,13.308334,52.474668
"6152823",Station AGORA,21.047831,52.203313
"152659649",Station Wasilków / Białostocka,23.18725,53.18066
"116149797",Station virtuell - EDEKA Friedrichsstraße,13.391356,52.500837
"147006",Station Isenbergstr.,7.016305,51.442978
"66097105",Station Písek - V.Kršky/O.Jeremiáše,14.163458,49.305846
"15683372",Station Mall of Switzerland / Eingang Arztpraxis,8.357651,47.093205
"27583744",Station Řepčín SK Sigma,17.23005,49.605754
"168348688",Station virtuell - Nalepastraße (Funkhaus),13.501037,52.480472
"85838454",Station P19 - Satalice,14.571573,50.125648
"42241324",Station Renergia Zentralschweiz AG,8.376995,47.11385
"27583275",Station P18 - Pošta Bechyňská - MU Praha,14.51508,50.13729
"10302602",Station Zduńska – Kępina,18.934107,51.583419
"110456278","Station Heinsberg, AOK",6.091769,51.058687
"20376879",Station UDE Leimkugelstrasse,7.004685,51.472696
"66098576",Station Písek - Smrkovická (naproti trafice),14.152011,49.301488
"149974334",Station (H) Königsforst - bergisches,7.096621,50.919654
"129977194",Station Perchtoldsdorf / Burg ,16.264352,48.119623
"30089874",Station Škoda-mezinárodní prodej,14.911156,50.415577
"140067219",Station virtuell - S+U Brandenburger Tor (Schadowstraße),13.383703,52.516887
"5368453",Station San Telmo,-15.417311,28.108331
"72520721",Station Gajowa/Nadleśnictwo,18.14101,51.74703
"1347729",Station Plac Grunwaldzki,14.54925,53.4333
"13366303",Station MAR-Novoveská,18.251951,49.834659
"13411012",Station MOAP - DOCK,18.296347,49.836664
"107257844",Station virtuell - S Attilastraße,13.360806,52.447
"30035583",Station Vřesina - Obecní úřad,18.12555,49.823838
"27619509",Station Albert Zikova,17.255386,49.577287
"109142872","Station Bergheim, Rathaus",6.64318,50.954894
"32940026",Station MOBIpunkt Reisewitzer Straße,13.701126,51.043182
"39638",Station Bundesplatz / Moosstrasse,8.307657,47.045415
"16740115",Station Sternbuschweg,6.784106,51.420754
"218611993",Station Spreewalder Straße,13.79763,51.00398
"9122425",Station Agrestowa,15.470365,51.944455
"73010247",Station Na Dolech - Penny,15.568211,49.409024
"47281452",Station al. Zygmuntowskie / MOSiR,22.568868,51.235852
"9410439",Station Hlinská,18.735013,49.20983
"8220318",Station Krämpfertor,11.036839,50.978811
"28450647",Station Schwetzingerstadt - Richard-Wagner-Straße,8.478822,49.481645
"203968",Station Bozner Platz,11.397192,47.264779
"48372123",Station Miasteczko Orange,20.946434,52.208711
"90236587",Station Bulwary,22.08735,53.18021
"42515936",Station Milse,8.610583,52.057917
"166083072",Station virtuell - Friedrichsstraße/Schützenstraße (Süd),13.390151,52.508399
"3364",Station Höhenstraße / Berger Str.,8.701279,50.122879
"138361123",Station virtuell - Sonnenallee/Hänselstraße,13.471424,52.466108
"90242331",Station Straż Pożarna,22.057371,53.180826
"136539867",Station virtuell - Louise-Schroeder-Platz,13.36596,52.556734
"27582604",Station P7-Vlakové nádraží Holešovice 2,14.439179,50.109711
"17512214",Station Weilerswist-Süd,6.844633,50.742797
"136299281",Station virtuell - Bulgarische Straße/Köpenicker Landstraße,13.46841,52.484285
"17737287",Station S-Bahnhof Ettlingen Stadt,8.408436,48.938686
"46008714",Station Pfarreizentrum / St.-Urban-Strasse,8.107588,47.173801
"6222975",Station Bahnhof Wolfenschiessen,8.394848,46.907987
"175808348",Station Benešov - Červené vršky (Neumanova),14.681329,49.787571
"131281420",Station virtuell - Gärtnerstraße/Simplonstraße,13.459428,52.507999
"61202428",Station Otok Dalmatinski,16.733202,43.687084
"10047215",Station Haus am Römer,8.467095,49.594387
"7592517",Station Stannebeinplatz (LVB Mobilitätsstation 18),12.407074,51.351505
"7873189",Station Anne Conway / Wohnheim,8.86027,53.104898
"165091790",Station virtuell - Josef-Orlopp-Straße/Ruschestraße,13.485301,52.52331
"147208943",Station MOBIpunkt Ullersdorfer Platz,13.855189,51.062254
"27619143",Station Globus Olomouc,17.223483,49.600691
"32872836",Station ZET Office - Nová Zbrojovka,16.636042,49.207161
"2585338",Station Anielewicza - Andersa,20.997188,52.24922
"198637223",Station P1 - Národní (Bageterie),14.418473,50.082293
"134268971",Station virtuell - Nedlitzer Straße,13.050621,52.424738
"33292907",Station 86145 Barmherzige Schwestern,10.880289,48.352708
"198092557",Station virtuell - Schillerstraße/Liebnitzstraße,13.318048,52.511026
"3164667",Station virtuell - Kantstraße,13.327885,52.505247
"65920",Station Bredeney,6.992948,51.410195
"36412695",Station 86147 Sigma Techno Park,10.906026,48.341094
"47272284",Station ul. Bazylianówka / al. Spółdzielczości Pracy ,22.57268,51.25905
"2974665",Station Stadtmitte,7.76897,49.445776
"195777",Station Langendreer Amt,7.315333,51.469909
"194667068",Station virtuell - U Kottbuser Tor (Nord),13.41807,52.499747
"29088374",Station Messeparkplatz,8.132388,49.188388
"202708889","Station Potraviny, Benešovo nábřeží",17.67724,49.22962
"27629377",Station Na Trati,17.236975,49.601765
"102433606",Station LIDL Karolinenstraße,7.167686,51.533522
"6270335",Station Sonnenallee/Reuterstraße,13.42872,52.486772
"418383","Station Centar, Jastrebarsko",15.64863,45.672296
"77049197",Station Krankenhaus,12.150936,47.570966
"123973036",Station Innenstadt / Kettlerstraße ,8.57845,49.538129
"203570962",Station RfP base,15.844157,50.2468
"122155",Station Baseler Platz / Baseler Straße / Gutleutstr.,8.664828,50.1041
"131535664",Station virtuell - Martin-Luther-Straße/Lietzenburger Straße,13.346887,52.500568
"119527254",Station virtuell - Leinestraße (Tempelhofer Feld),13.419843,52.472433
"136250029",Station virtuell - Iburger Ufer/Röntgenstraße,13.314561,52.519806
"161857351",Station virtuell - Freiaplatz (Rüdigerstraße),13.498458,52.515836
"131277761",Station virtuell - Warschauer Straße (Südwest),13.448188,52.505771
"78998894",Station Finkenbrunn,11.079299,49.414223
"62100363",Station wbg bewegt.wohnen - Dr.-Luppe-Platz,11.063351,49.436307
"9018722",Station 21-SARRIKO,-2.9583,43.273971
"197510638",Station virtuell - Pariser Straße/Fasanenstraße,13.329151,52.493163
"10760160","Station Kod Orača, Drniš",16.154097,43.860749
"78382832",Station virtuell - Potsdamer Brücke,13.367517,52.505309
"203614778",Station virtuell - Passenheimer Straße/Jesse-Owens-Allee,13.231666,52.510147
"148314177",Station P2 - Legerova 26,14.43081,50.07157
"179502091",Station Rathaus/ Innenstadt,7.336993,51.439154
"43770594",Station Rychnov - Anatola Provazníka - Lidl,16.272273,50.163194
"60675211",Station VIA MORONI - VIA CANIANA,9.65724,45.68485
"167339040",Station virtuell - S Ostkreuz/Simplonstraße (Mikromobilitätsabstellfläche),13.467766,52.504346
"57747",Station Jägertor / Lindenstr.,13.052423,52.402118
"170865679",Station virtuell - Weißenburger Straße/Krowelstraße,13.20247,52.523738
"45167403",Station KWK 'Wujek' - Gallusa,18.990016,50.243717
"10047203",Station Fährhaus,8.45281,49.599064
"29751545",Station Labská - U Zdymadla,15.773411,50.043388
"91736224",Station 08 JOAN MIRÓ/MIRADOR REMÍGIA CAUBET,2.624722,39.560667
"91759299",Station 60 TRAVESSA D'EN BALLESTER,2.655833,39.570278
"41026457",Station Dimos Strovolou,33.344439,35.144882
"27582831",Station P1 - park Národního Probuzení,14.413226,50.082517
"30921739",Station Ullevigatan,11.983874,57.706985
"9410222",Station Predmestská,18.749361,49.220194
"89805272",Station SL - DPS Kamenec,18.29472,49.846593
"29088360",Station Obertorplatz,8.113004,49.194919
"138071397",Station virtuell - Pariser Straße/Emser Straße,13.31992,52.497998
"135414862",Station virtuell - U Borsigwerke (Südwest),13.291284,52.581217
"37983402",Station Tennesseeallee - CAMPUSbike KIT,8.389091,49.021154
"143525736",Station Rheinenergie Stadion 4 (R),6.876019,50.932232
"36750364",Station Sankt Augustin Kloster,7.184697,50.773774
"16334518",Station Świeradowska / Krynicka,17.046785,51.077147
"469545",Station Korzo,18.012198,45.155699
"2528330",Station Tattenhoe - Giles Brook School,-0.791709,51.994117
"109142068","Station Bergheim, Quadrath-Ichendorf, Bahnhof",6.686848,50.938071
"509947",Station Altstadt - Karlstorbahnhof,8.720242,49.415036
"89529299",Station Bahnhof Neustadt (Hansaplatz),13.740174,51.066236
"131328935",Station virtuell - Hindemithplatz,13.30795,52.503179
"355503",Station Stryyska str. 35 (State tax office),24.020056,49.815446
"355754",Station Adolf-Pichler-Platz,11.392082,47.266228
"135416482",Station virtuell - U Alt-Tegel (Terrassen Am Tegeler Hafen),13.282111,52.590903
"28045545",Station Rütenen / Rütenenstrasse Beckenried,8.508439,46.962902
"30090254",Station Nový park,14.90846,50.42896
"102436782",Station LIDL Katzenbruchstraße,7.014311,51.470097
"138187819",Station virtuell - U Podbielskiallee,13.296437,52.464259
"172295958",Station 1 Sierpnia – DK Włochy,20.967765,52.194609
"137170838",Station virtuell - Grunewaldstraße/Brentanostraße,13.305963,52.447912
"42513890",Station SMARTbike + e-SMARTbike – Westkorso,8.792377,52.198279
"4820384",Station Nabrzeże Starówka,14.57173,53.42717
"216768078",Station virtuell - U Gleisdreieck (Nord),13.412392,52.521874
"198726896",Station Česká Třebová - Grégrova,16.446372,49.913884
"174206926",Station virtuell - M Bürgerpark Pankow (Heinrich-Mann-Straße),13.400867,52.565758
"45947513",Station Gießener Straße/ Marbachweg,8.69261,50.14372
"164427923",Station 09. Torrent Ballester - Atrium,2.012696,41.315689
"28402114",Station MOAP-Ostrčilova,18.284924,49.841585
"155089151",Station Husova – u č. p. 207,13.190808,50.38308
"6302621",Station S Prenzlauer Allee,13.427339,52.545094
"32539330",Station Lerchenstr.,6.896378,51.446669
"57136525",Station Wirthstraße,7.814916,48.025097
"13387762",Station P-Hlavní třída - Bohuslava Martinů,18.170296,49.82928
"135563774",Station virtuell - U Ruhleben (Nordwest),13.240328,52.526029
"135339493",Station FGC Cornellà-Riera,2.070149,41.35041
"9716269",Station Jungstraße/Scharnweberstraße,13.466978,52.51255
"44415933",Station Stresemannallee,8.67141,50.09429
"107258026",Station virtuell - S Julius-Leber-Brücke,13.360639,52.486472
"164426778",Station 01. Ca n'Alemany - Marie Curie,2.022066,41.301583
"2591830",Station Kollegium St. Fidelis / Mürgstrasse 20,8.37066,46.95507
"13156813",Station Bundeswehrkrankenhaus,13.369652,52.534756
"2835504",Station KTBS - Krasińskiego 14,19.037076,50.25514
"212843",Station Hotel Ramada City / Weserstr. / Kaiserstr.,8.669511,50.10858
"68590091",Station Gymnasiumstraße,16.348719,48.236591
"187148",Station Schwechat / Office Park 1,16.564422,48.122506
"159464568",Station virtuell - Hauffstraße/Schreiberhauer Straße,13.476614,52.506844
"223888576",Station virtuell - Jelbi-Punkt Motzstraße/Eisenacher Straße,13.34797,52.5005
"131537328",Station virtuell - Tempelhoferdamm/Thuyring,13.385456,52.474941
"54873038",Station MOBIpunkt Alemannenstraße,13.788319,51.04843
"116145398",Station virtuell - EDEKA Brabanski,13.33729,52.4714
"43949773",Station Krležina,15.541406,45.490341
"6009729",Station Targi,16.9069,52.40652
"66574",Station Mitte ZOB,9.992006,53.707105
"47833005",Station Švermov - Havlíčkovo náměstí,14.105775,50.167518
"405824",Station Naxxar Road,14.482169,35.909647
"148303037",Station P2 - Vinohradská / Blanická,14.42984,50.0694
"10302257",Station ul. Lipowa,20.134369,51.946093
"159832890",Station For Bikes - vchod,14.514494,50.129179
"118030334",Station Zenta,16.455055,43.501415
"50814643",Station Weilerswist - Lommersum,6.798461,50.710632
"4009817",Station Kościuszki,16.92183,52.40354
"312068",Station Brenscheder Str. / U35,7.237748,51.45751
"42602119",Station Na Vozovce,17.235609,49.591894
"380893",Station Buchanan Street Bus Station - ELECTRIC,-4.252567,55.864993
"47280165",Station ul. Zana / ul. Brzeskiej,22.53656,51.2355
"15204901",Station Rathenower Str./Turmstr.,13.354847,52.527165
"165120458",Station Lock Quay,-8.618557,52.66645
"160545998",Station virtuell - Skandinavische Straße/Egmontstraße,13.512167,52.510044
"48363315",Station Bad Honnef Zentrum,7.226554,50.645112
"121182041",Station virtuell – Heinrichplatz (Süd),13.423185,52.500013
"495832",Station Bahnstadt Halle 02,8.672343,49.401751
"17928164",Station Knutwil / Bahnhof St. Erhard,8.074388,47.180087
"99968669",Station Pristanište za brodove,18.801024,45.612347
"44419761",Station Ludwig-Landmann-Str./Am Industriehof,8.62247,50.12951
"148398361",Station P2 - Resslova / Gorazdova,14.41485,50.07553
"121368",Station Neuenheim – Neckarwiese,8.691881,49.413266
"38228781",Station Park & Ride,33.033568,34.680637
"21496874",Station Mainova Parkplatz,8.649799,50.098646
"219520882",Station Pachna,32.7947,34.77129
"6223853",Station Cantianstr.,13.410047,52.546547
"15434720",Station Heinrich-von-Stephan-Straße,7.836953,47.989491
"4919997",Station Bornheim Mitte,8.708392,50.126528
"164191968",Station virtuell - Ostender Straße/Lütticher Straße,13.349966,52.545252
"6290877",Station Friedhof,8.562212,49.394105
"159409949",Station (H) Michaelshoven,6.999265,50.876084
"47171025",Station An der Flutrinne,13.699393,51.077247
"91734419",Station 05 GABRIEL ROCA-DÀRSENA DE CA'N BARBERÀ,2.625806,39.557583
"24886435",Station Heavitree High Street,-3.505089,50.721402
"2585391",Station Kasprzaka - Skierniewicka,20.969639,52.228522
"42854",Station Dürnstein / P2 BHF ,15.523607,48.393016
"139642816",Station Tornaer Straße,13.784022,51.009624
"131277667",Station virtuell - Tegelerstraße/Lynarstraße,13.35875,52.540189
"52355370",Station Parkplatz Kühler Krug,8.367536,49.005747
"9569715",Station Bratslavska str./ Zamostyanska str.,28.492889,49.233285
"77050376",Station Altenwohnheim Zell,12.160507,47.582771
"90317140",Station P3 - Olgy Havlové,14.479326,50.087984
"1347787",Station Deptak Bogusława,14.54467,53.43089
"143313135",Station (H) Merheim1,7.048185,50.944265
"120949533",Station Mammacentrum,17.26992,49.60079
"135417792",Station virtuell - U Alt-Tegel (Südwest),13.283061,52.58989
"103301435",Station Stubentor U,16.380441,48.206812
"8806546",Station Park Hotel,8.822274,53.08905
"169120924",Station virtuell - Bartningallee/Holsteiner Ufer,13.348111,52.521144
"6224025",Station virtuell - U Mehringdamm/Barutherstr.,13.38881,52.494193
"162247951",Station Česká Třebová - Plavecký bazén,16.43664,49.912939
"203977",Station Pacherstaße,11.409412,47.260749
"405810",Station Chalet,14.506856,35.913106
"53171791",Station Südendstraße./ Brauerstr.,8.384746,48.998374
"94711938",Station P8 - Palmovka/Novákových,14.474203,50.102913
"113443",Station Gathestr.,6.887248,51.456454
"133500542",Station virtuell - Eulerstraße/Klever Straße (Süd),13.390097,52.553087
"4774295",Station Biegenstraße/Cineplex,8.77305,50.808867
"181548536",Station virtuell - Heinrich-Heine-Straße/Sebastianstraße,13.411665,52.505098
"405821",Station Manoel Island,14.49616,35.904642
"171093464",Station virtuell - Buschkrugallee/Parchimer Allee,13.455366,52.445533
"199140","Station Pension ""Zum Himmel"" Groß Ernsthof 57144",13.745445,54.080266
"366873",Station Seilbahn,10.597024,47.040569
"114158034",Station Opladen Busbahnhof,7.006423,51.066694
"27582883",Station P6-Evropská BILLA,14.3595,50.09762
"113559",Station Polizeipräsidium,7.459819,51.500725
"86776608",Station Košická - Tesco,18.75795,49.219598
"16336907",Station Kamieńskiego / Jutrosińska,17.042321,51.147082
"121184018",Station virtuell – Wassertorstraße/Prinzenstraße,13.408014,52.500007
"12500273",Station Sienkiewicza / Piastowska,17.060704,51.115564
"71041101",Station P7 - Jana Zajíce 40,14.419582,50.102882
"60674293",Station VIALE PIROVANO - CIMITERO,9.69013,45.69762
"55600387",Station Springfield Rd,-4.20064,55.848885
"199425527",Station virtuell - Thorwaldsenstraße/Cranachstraße,13.344331,52.464783
"116225886",Station virtuell - EDEKA Templiner Straße,13.407896,52.531695
"8922834",Station 01-LEVANTE,-2.962698,43.281357
"41479776",Station Gartenstadt - Kärtnerstraße,8.405179,49.45514
"113553",Station Von-der-Tann-Str.,7.496324,51.514104
"72097247",Station Dělnický dům,15.584267,49.394622
"164206496",Station virtuell - Gleimstraße/Ystader Straße,13.401035,52.547452
"12761120",Station East Tyndall Street - Splott,-3.156367,51.479512
"174796197",Station Vaňkovo náměstí,16.585906,49.194437
"36749105",Station Tullastraße / Zähringer Straße (FreloPlus),7.857215,48.01903
"5661876",Station Taunusanlage,8.669672,50.114166
"5761351",Station Karl Kübel Schule,8.605594,49.673259
"138061206",Station virtuell - Lehrter Straße/Klara-Franke-Straße,13.368448,52.540887
"40861122",Station Liebstädter Straße,13.789027,51.030468
"43197428",Station ADAC,10.110267,54.312104
"182966956",Station Esso Petrol Station,33.02325,34.673828
"186675436",Station virtuell - Wartenbergstraße/Wilhelm-Guddorf-Straße,13.477757,52.509787
"43486182",Station Štěpánka,14.919995,50.408848
"136311378",Station virtuell - Rigaer Straße/Samariterstraße,13.449399,52.524538
"47261927",Station ul. Związkowa / WSPA,22.569142,51.269893
"9575452",Station Krankenhaus Rheydt,6.42117,51.15859
"184925786",Station virtuell - Wilhelmstraße/Seeburger Straße,13.195241,52.529008
"47265146",Station ul. Romera ,22.5422,51.21071
"31471276",Station R5,8.471435,49.487604
"66428",Station Stadtinfo im Naturparkhaus Usedom 5535,13.91584,53.874597
"25115910",Station Eichenstraße/Martin-Hoffmann-Straße,13.454377,52.496123
"175018067",Station Gärtnerei Fischer | Mühlegasse,8.074474,47.236435
"168301491",Station JIH - MŠ Patrice Lumumby,18.226067,49.786872
"16338984",Station al. Armii Krajowej / Borowska,17.03523,51.08361
"206269",Station 86126 Uni Augsburg,10.898893,48.334158
"131502971",Station virtuell - Weidenweg/Richard-Sorge-Straße,13.449046,52.517805
"20550381",Station Forckenbeckplatz,13.462468,52.518868
"1360761",Station Pętla Słoneczne - Łubinowa,14.66096,53.37371
"10213105",Station Park Wiosny Ludów / Państwowa Szkoła Muzyczna,19.350961,52.224248
"143845173",Station Bahnhof Opelwerk,8.399382,49.989082
"84300296",Station Sportpark Ostra,13.723444,51.062889
"47273166",Station Arena Lublin,22.55837,51.2335
"105741829",Station Scotstoun South,-4.34216,55.875478
"47272244",Station Plac Singera,22.57551,51.25342
"31883492",Station Budova E-UHK,15.8499,50.2111
"162242882",Station Česká Třebová - Sídliště Křib,16.451645,49.899563
"2681611",Station Blue City,20.954887,52.213203
"121189639",Station virtuell - Böhmische Straße/Drorystraße,13.448151,52.47272
"55401838",Station virtuell - Jelbi-Station U Kaulsdorf Nord,13.588325,52.520881
"13361960",Station VIT-DOV ETÁŽ,18.278301,49.822057
"40095125",Station MOBIpunkt Gottfried-Keller-Straße,13.676932,51.060922
"24987531","Station Emmen, Waldibrücke",8.320454,47.108907
"4648324",Station Bahnhof Nordseite,8.412346,49.992208
"5669149",Station REWE,8.619193,49.636982
"2585313",Station Powstańców Śląskich - Radiowa,20.913638,52.252626
"65750",Station Katzelsdorf / Zinnfigurenwelt,16.269904,47.77866
"35766268",Station P3 - Malešická x Na Viktorce,14.482046,50.087131
"12705425",Station Melantrichova,17.09478,49.474765
"27605349",Station P9- Sídliště Hloubětín,14.542771,50.106336
"161842066",Station virtuell - Sewanstraße/Volkradstraße,13.505919,52.497027
"27581408",Station Fotbalový stadion MFK - Pr. Suchá,18.452608,49.797639
"44545164",Station Písek - chata V Živci,14.193649,49.31061
"5560328",Station Wilhelmshöhe (Park),9.423904,51.31542
"9933315",Station Pokopališče,15.171497,46.251328
"211981365",Station Pelhřimov - Děkanská,15.222428,49.43106
"135340017",Station CC SPLAU,2.078914,41.348225
"66099698",Station Písek - roh Klostermanova/Lip.alej (rozšířený chodník),14.145477,49.302342
"25064377",Station Šempeter,15.119215,46.256644
"138066159",Station virtuell - Osnabrücker Straße/Herschelstraße,13.298468,52.526521
"30090094",Station V. Klementa - Dřevák,14.915239,50.421418
"1117354",Station Starołęka,16.93313,52.36872
"8658692",Station S+U Friedrichstraße,13.385855,52.51957
"102430483",Station LIDL Ahlener Straße,7.830503,51.704046
"42609973",Station Větrná - Hruška,17.477905,49.060084
"19741235",Station Supraśl - Targowisko,23.34448,53.20634
"10034355",Station Marktplatz,8.345795,51.675589
"62180787",Station MOBIpunkt Altleuben (Staatsoperette),13.826777,51.011926
"218539152",Station Jonsdorfer Straße,13.83803,50.99912
"71514394",Station Bernoullistraße,16.446051,48.239676
"186614910",Station Torribera,2.213426,41.46045
"49140689",Station Zülpich - Marktplatz,6.647528,50.692111
"213996668",Station Knightswood Park,-4.354861,55.895947
"138048470",Station virtuell - Palisadenstraße/Friedrichsberger Straße,13.433296,52.519948
"43774434",Station Friedrich,6.440751,51.167585
"65759",Station St. Pölten / Haus 7 - Landhaus,15.633491,48.203286
"206330",Station 86124 Haunstetten Nord,10.908936,48.319392
"131492912",Station virtuell - Senefelderstraße/Raumerstraße,13.422737,52.541568
"45167387",Station Dworzec PKP - Młyńska,19.018809,50.258754
"2681635",Station Spektrum Tower,20.999159,52.23439
"17738907",Station Kulturplatz / Reithalle,8.21389,48.860745
"196736653",Station JIH - Bohumíra Dvorského,18.248573,49.780964
"122663081",Station Rückertstraße,8.699361,50.112917
"161818337",Station virtuell - Ehrlichstraße/Wildensteiner Straße,13.522327,52.47938
"50350",Station Pferdemarkt,6.923651,51.522082
"3249931",Station City Plaza,15.969116,45.793861
"44630","Station Melk / BH, Abt Karlstraße ",15.334312,48.22572
"5669441",Station Bahnhof / ZOB,8.665472,49.552675
"28822383",Station Smetanovy sady - Vídeňská,17.249887,49.589272
"97305866","Station Parking, Kaštel Stari",16.349947,43.551266
"122434231",Station Platz der Republik,8.660552,50.109556
"91746239",Station 39 EUSEBI ESTADA/TOMÀS DE VILLANUEVA CORTÉS,2.663389,39.587056
"99968462",Station Prijemni centar Kopački rit,18.788972,45.607747
"1264941",Station Brinje,15.131006,44.998766
"150425967",Station Taunsstraße,8.663834,50.108294
"3193819",Station Lastādija (pagaidu stacija),24.121016,56.941529
"137832",Station Neudorfer Markt,6.781526,51.424547
"51484673",Station P10-Úřad práce,14.464435,50.067889
"93809142",Station TINK - Allee Center,12.29046,51.31912
"21242154",Station Limasol Municipal Garden,33.055004,34.68154
"2721901",Station Universität Klagenfurt,14.266726,46.616978
